agent,label,seed,implementation,shortfall_bps,effective_bps,fill_frac,duration,children,vwap,arrival,gross_cost,total_cost,total_fees,fee_bps,gross_effective_bps,net_effective_bps,hypothetical_liquidation_cost,hypothetical_liquidation_fees,completion_penalty_bps,optimization_cost_bps,unpriced_leftover_qty,fillable_leftover_qty,outstanding_qty,status,invalid_reasons,accounting,decision_horizon,decision_duration,settlement_duration,total_duration,settlement_complete,late_filled_qty,late_fees,settlement_pending_order_ids,cell,phase,episode_reward
random,Random,44005,random,8.218297914396157,8.218297914396157,1.0,102.0,164,99.90794064474335,99.9827087525151,854.5994718310277,939.189026031229,84.58955420020129,0.7401940797805909,7.478103834615567,8.218297914396157,0.0,0.0,0.0,8.218297914396157,0,0,0,VALID,[],"{'cash': 1141863.1720152167, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -854.5994718309538, 'unrealized_pnl': 0.0, 'total_fees': 84.58955420020129, 'realized_pnl': -939.1890260311551, 'equity': 1141863.1720152167, 'total_pnl': -939.1890260311551}",120.0,102.0,0.0,102.0,True,0,0.0,[],2,diagnostic,-8.21829791439579
all_wait,all_wait capacity control,44005,fixed_action_zero,0.0,,0.0,120.0,0,99.9827087525151,99.9827087525151,0.0,0.0,0.0,0.0,,,70.77307595573852,31.53746730382294,0.0,0.8952601670016039,8275,3155,0,INVALID,['insufficient_terminal_depth'],"{'cash': 0.0, 'inventory': 11430, 'average_cost': 99.9827087525151, 'gross_realized_pnl': 0.0, 'unrealized_pnl': 125.77024647894874, 'total_fees': 0.0, 'realized_pnl': 0.0, 'equity': 1142928.1312877266, 'total_pnl': 125.77024647894874}",120.0,120.0,0.0,120.0,True,0,0.0,[],2,diagnostic,-0.8952601670016038
all_market,all_market capacity control,44005,fixed_action_four,26.354203545876054,26.354203545876054,1.0,45.0,87,99.72918520528245,99.9827087525151,2897.7741448692395,3011.7646035588773,113.99045868963788,0.9974643260780206,25.356739219798033,26.354203545876054,0.0,0.0,0.0,26.354203545876054,0,0,0,VALID,[],"{'cash': 1139790.5964376882, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -2897.7741448691845, 'unrealized_pnl': 0.0, 'total_fees': 113.99045868963788, 'realized_pnl': -3011.7646035588223, 'equity': 1139790.5964376882, 'total_pnl': -3011.7646035588223}",120.0,45.0,0.0,45.0,True,0,0.0,[],2,diagnostic,-26.354203545875848
twap,TWAP,44006,twap,8.814532320591368,8.814532320591368,1.0,114.5,20,99.93598318916122,100.01414738430584,893.4167505029964,1007.6435792882078,114.22682878521141,0.9992184686148037,7.815313851976565,8.814532320591368,0.0,0.0,0.0,8.814532320591368,0,0,0,VALID,[],"{'cash': 1142154.0610233275, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -893.4167505030409, 'unrealized_pnl': 0.0, 'total_fees': 114.22682878521141, 'realized_pnl': -1007.6435792882523, 'equity': 1142154.0610233275, 'total_pnl': -1007.6435792882523}",120.0,114.5,0.0,114.5,True,0,0.0,[],2,diagnostic,
random,Random,44006,random,7.863924623959928,7.863924623959928,1.0,105.5,165,99.94235123118415,100.01414738430584,820.6300301810421,898.9737477992514,78.34371761820938,0.6853248958811398,7.178599728078788,7.863924623959928,0.0,0.0,0.0,7.863924623959928,0,0,0,VALID,[],"{'cash': 1142262.730854818, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -820.6300301811151, 'unrealized_pnl': 0.0, 'total_fees': 78.34371761820938, 'realized_pnl': -898.9737477993244, 'equity': 1142262.730854818, 'total_pnl': -898.9737477993244}",120.0,105.5,0.0,105.5,True,0,0.0,[],2,diagnostic,-7.863924623960313
all_wait,all_wait capacity control,44006,fixed_action_zero,0.0,,0.0,120.0,0,100.01414738430584,100.01414738430584,0.0,0.0,0.0,0.0,,,67.03187877264209,12.705094944668009,0.0,0.6975126388180415,10159,1271,0,INVALID,['insufficient_terminal_depth'],"{'cash': 0.0, 'inventory': 11430, 'average_cost': 100.01414738430584, 'gross_realized_pnl': 0.0, 'unrealized_pnl': -287.4748490945775, 'total_fees': 0.0, 'realized_pnl': 0.0, 'equity': 1142874.2297535213, 'total_pnl': -287.4748490945775}",120.0,120.0,0.0,120.0,True,0,0.0,[],2,diagnostic,-0.6975126388180415
all_market,all_market capacity control,44006,fixed_action_four,23.08683743019397,23.08683743019397,1.0,46.0,92,99.79322567073483,100.01414738430584,2525.1351861167514,2639.198843058401,114.06365694164987,0.997791095366517,22.089046334827458,23.08683743019397,0.0,0.0,0.0,23.08683743019397,0,0,0,VALID,[],"{'cash': 1140522.505759557, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -2525.1351861167136, 'unrealized_pnl': 0.0, 'total_fees': 114.06365694164987, 'realized_pnl': -2639.1988430583633, 'equity': 1140522.505759557, 'total_pnl': -2639.1988430583633}",120.0,46.0,0.0,46.0,True,0,0.0,[],2,diagnostic,-23.08683743019352
twap,TWAP,44007,twap,4.729549149078475,4.729549149078475,1.0,114.5,20,99.97370019548613,100.01100352112677,426.37701207245044,540.646951395891,114.26993932344058,0.9996270077858702,3.7299221412926045,4.729549149078475,0.0,0.0,0.0,4.729549149078475,0,0,0,VALID,[],"{'cash': 1142585.1232950818, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -426.3770120724327, 'unrealized_pnl': 0.0, 'total_fees': 114.26993932344058, 'realized_pnl': -540.6469513958733, 'equity': 1142585.1232950818, 'total_pnl': -540.6469513958733}",120.0,114.5,0.0,114.5,True,0,0.0,[],2,diagnostic,
random,Random,44007,random,4.692001633803579,4.692001633803579,1.0,85.0,143,99.97068093160891,100.01100352112677,460.88719818909624,536.3547981639454,75.46759997484912,0.6601863236674029,4.031815310136176,4.692001633803579,0.0,0.0,0.0,4.692001633803579,0,0,0,VALID,[],"{'cash': 1142589.4154483154, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -460.8871981891339, 'unrealized_pnl': 0.0, 'total_fees': 75.46759997484912, 'realized_pnl': -536.3547981639831, 'equity': 1142589.4154483154, 'total_pnl': -536.3547981639831}",120.0,85.0,0.0,85.0,True,0,0.0,[],2,diagnostic,-4.692001633803916
all_wait,all_wait capacity control,44007,fixed_action_zero,0.0,,0.0,120.0,0,100.01100352112677,100.01100352112677,0.0,0.0,0.0,0.0,,,4.270938128774855,40.834065643863184,0.0,0.39457603832089777,7347,4083,0,INVALID,['insufficient_terminal_depth'],"{'cash': 0.0, 'inventory': 11430, 'average_cost': 100.01100352112677, 'gross_realized_pnl': 0.0, 'unrealized_pnl': 323.40920523142006, 'total_fees': 0.0, 'realized_pnl': 0.0, 'equity': 1143449.1794517103, 'total_pnl': 323.40920523142006}",120.0,120.0,0.0,120.0,True,0,0.0,[],2,diagnostic,-0.39457603832089766
all_market,all_market capacity control,44007,fixed_action_four,19.3583125797252,19.3583125797252,1.0,45.5,91,99.82738183255263,100.01100352112677,2098.7959004024397,2212.8985978370474,114.10269743460769,0.9981639851405419,18.36014859458466,19.3583125797252,0.0,0.0,0.0,19.3583125797252,0,0,0,VALID,[],"{'cash': 1140912.8716486418, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -2098.7959004024133, 'unrealized_pnl': 0.0, 'total_fees': 114.10269743460769, 'realized_pnl': -2212.898597837021, 'equity': 1140912.8716486418, 'total_pnl': -2212.898597837021}",120.0,45.5,0.0,45.5,True,0,0.0,[],2,diagnostic,-19.35831257972498
twap,TWAP,44008,twap,13.469420688660055,13.469420688660055,1.0,114.5,20,99.87058340858802,99.9952842052314,1425.330105633831,1539.482182469847,114.15207683601612,0.9987529332244566,12.4706677554356,13.469420688660055,0.0,0.0,0.0,13.469420688660055,0,0,0,VALID,[],"{'cash': 1141406.6162833262, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -1425.330105633861, 'unrealized_pnl': 0.0, 'total_fees': 114.15207683601612, 'realized_pnl': -1539.482182469877, 'equity': 1141406.6162833262, 'total_pnl': -1539.482182469877}",120.0,114.5,0.0,114.5,True,0,0.0,[],2,diagnostic,
random,Random,44008,random,10.150540147630073,10.150540147630073,1.0,105.5,170,99.9009311776169,99.9952842052314,1078.4551056337905,1160.1520259054205,81.69692027163,0.7147924156816654,9.435747731948407,10.150540147630073,0.0,0.0,0.0,10.150540147630073,0,0,0,VALID,[],"{'cash': 1141785.9464398893, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -1078.4551056338487, 'unrealized_pnl': 0.0, 'total_fees': 81.69692027163, 'realized_pnl': -1160.1520259054787, 'equity': 1141785.9464398893, 'total_pnl': -1160.1520259054787}",120.0,105.5,0.0,105.5,True,0,0.0,[],2,diagnostic,-10.15054014763018
all_wait,all_wait capacity control,44008,fixed_action_zero,0.0,,0.0,120.0,0,99.9952842052314,99.9952842052314,0.0,0.0,0.0,0.0,,,116.34808853119455,27.707057972837024,0.0,1.2603844284293053,8658,2772,0,INVALID,['insufficient_terminal_depth'],"{'cash': 0.0, 'inventory': 11430, 'average_cost': 99.9952842052314, 'gross_realized_pnl': 0.0, 'unrealized_pnl': -251.54049295773504, 'total_fees': 0.0, 'realized_pnl': 0.0, 'equity': 1142694.5579728372, 'total_pnl': -251.54049295773504}",120.0,120.0,0.0,120.0,True,0,0.0,[],2,diagnostic,-1.2603844284293055
all_market,all_market capacity control,44008,fixed_action_four,34.850906199408485,34.850906199408485,1.0,45.5,89,99.65675725393481,99.9952842052314,3869.363053319884,3983.270726861131,113.9076735412475,0.9966145708371428,33.85429162857134,34.850906199408485,0.0,0.0,0.0,34.850906199408485,0,0,0,VALID,[],"{'cash': 1138962.8277389358, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -3869.3630533199766, 'unrealized_pnl': 0.0, 'total_fees': 113.9076735412475, 'realized_pnl': -3983.270726861224, 'equity': 1138962.8277389358, 'total_pnl': -3983.270726861224}",120.0,45.5,0.0,45.5,True,0,0.0,[],2,diagnostic,-34.85090619940881
twap,TWAP,44009,twap,7.056282955120836,7.056282955120836,1.0,114.5,20,99.94100209304823,100.00157193158954,692.3132545271927,806.5458199195471,114.23256539235432,0.9993943111356032,6.056888643985232,7.056282955120836,0.0,0.0,0.0,7.056282955120836,0,0,0,VALID,[],"{'cash': 1142211.4213581502, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -692.3132545271021, 'unrealized_pnl': 0.0, 'total_fees': 114.23256539235432, 'realized_pnl': -806.5458199194564, 'equity': 1142211.4213581502, 'total_pnl': -806.5458199194564}",120.0,114.5,0.0,114.5,True,0,0.0,[],2,diagnostic,
random,Random,44009,random,10.58333111987371,10.58333111987371,1.0,101.5,155,99.90325813146598,100.00157193158954,1123.7267354124522,1209.6937622610437,85.96702684859166,0.7521056476551347,9.831225472218575,10.58333111987371,0.0,0.0,0.0,10.58333111987371,0,0,0,VALID,[],"{'cash': 1141808.2734158079, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -1123.7267354124, 'unrealized_pnl': 0.0, 'total_fees': 85.96702684859166, 'realized_pnl': -1209.6937622609917, 'equity': 1141808.2734158079, 'total_pnl': -1209.6937622609917}",120.0,101.5,0.0,101.5,True,0,0.0,[],2,diagnostic,-10.583331119873911
all_wait,all_wait capacity control,44009,fixed_action_zero,0.0,,0.0,120.0,0,100.00157193158954,100.00157193158954,0.0,0.0,0.0,0.0,,,106.5801056337881,27.409773013078475,0.0,1.1722464781342545,8688,2742,0,INVALID,['insufficient_terminal_depth'],"{'cash': 0.0, 'inventory': 11430, 'average_cost': 100.00157193158954, 'gross_realized_pnl': 0.0, 'unrealized_pnl': -215.60613682089254, 'total_fees': 0.0, 'realized_pnl': 0.0, 'equity': 1142802.3610412476, 'total_pnl': -215.60613682089254}",120.0,120.0,0.0,120.0,True,0,0.0,[],2,diagnostic,-1.1722464781342543
all_market,all_market capacity control,44009,fixed_action_four,40.386424591357304,40.386424591357304,1.0,44.5,88,99.60766210341666,100.00157193158954,4502.389336016152,4616.240893800357,113.85155778420507,0.9960609636372267,39.39036362772007,40.386424591357304,0.0,0.0,0.0,40.386424591357304,0,0,0,VALID,[],"{'cash': 1138401.726284269, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -4502.389336016035, 'unrealized_pnl': 0.0, 'total_fees': 113.85155778420507, 'realized_pnl': -4616.24089380024, 'equity': 1138401.726284269, 'total_pnl': -4616.24089380024}",120.0,44.5,0.0,44.5,True,0,0.0,[],2,diagnostic,-40.386424591356814
twap,TWAP,44010,twap,6.512270579476606,6.512270579476606,1.0,114.5,20,99.94330071637172,99.99842806841048,630.1056338028502,744.3408265216631,114.23519271881288,0.9994487178138337,5.512821861662773,6.512270579476606,0.0,0.0,0.0,6.512270579476606,0,0,0,VALID,[],"{'cash': 1142237.6919954105, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -630.105633802892, 'unrealized_pnl': 0.0, 'total_fees': 114.23519271881288, 'realized_pnl': -744.3408265217049, 'equity': 1142237.6919954105, 'total_pnl': -744.3408265217049}",120.0,114.5,0.0,114.5,True,0,0.0,[],2,diagnostic,
random,Random,44010,random,8.35650135063794,8.35650135063794,1.0,93.0,154,99.92156350174538,99.99842806841048,878.5619969819097,955.133090103137,76.5710931212273,0.6699238563897577,7.686577494248183,8.35650135063794,0.0,0.0,0.0,8.35650135063794,0,0,0,VALID,[],"{'cash': 1142026.8997318281, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -878.5619969819721, 'unrealized_pnl': 0.0, 'total_fees': 76.5710931212273, 'realized_pnl': -955.1330901031995, 'equity': 1142026.8997318281, 'total_pnl': -955.1330901031995}",120.0,93.0,0.0,93.0,True,0,0.0,[],2,diagnostic,-8.356501350637782
all_wait,all_wait capacity control,44010,fixed_action_zero,0.0,,0.0,120.0,0,99.99842806841048,99.99842806841048,0.0,0.0,0.0,0.0,,,92.92630784709596,29.77023924798793,0.0,1.073477478838017,8452,2978,0,INVALID,['insufficient_terminal_depth'],"{'cash': 0.0, 'inventory': 11430, 'average_cost': 99.99842806841048, 'gross_realized_pnl': 0.0, 'unrealized_pnl': -179.67178068421248, 'total_fees': 0.0, 'realized_pnl': 0.0, 'equity': 1142802.3610412476, 'total_pnl': -179.67178068421248}",120.0,120.0,0.0,120.0,True,0,0.0,[],2,diagnostic,-1.073477478838017
all_market,all_market capacity control,44010,fixed_action_four,29.540241326235584,29.540241326235584,1.0,45.0,89,99.71300159883185,99.99842806841048,3262.4245472836533,3376.3965081111182,113.97196082746495,0.9971456904364215,28.543095635799165,29.540241326235584,0.0,0.0,0.0,29.540241326235584,0,0,0,VALID,[],"{'cash': 1139605.6363138217, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -3262.4245472837806, 'unrealized_pnl': 0.0, 'total_fees': 113.97196082746495, 'realized_pnl': -3376.3965081112456, 'equity': 1139605.6363138217, 'total_pnl': -3376.3965081112456}",120.0,45.0,0.0,45.0,True,0,0.0,[],2,diagnostic,-29.540241326236
twap,TWAP,44011,twap,8.46296755492608,8.649966494998665,0.9817147856517935,120.0,20,99.9457827192188,100.020435110664,837.6744844064991,949.8236471957347,112.1491627892356,0.9809820618200609,7.65073156815548,8.649966494998665,36.982834507042796,2.0867288103621733,0.0,8.649966494998665,0,209,0,VALID,[],"{'cash': 1121379.4787295656, 'inventory': 209, 'average_cost': 100.020435110664, 'gross_realized_pnl': -837.6744844065125, 'unrealized_pnl': -33.8389713279703, 'total_fees': 112.1491627892356, 'realized_pnl': -949.8236471957481, 'equity': 1142249.9106963663, 'total_pnl': -983.6626185237184}",120.0,120.0,0.0,120.0,True,0,0.0,[],2,diagnostic,
random,Random,44011,random,8.421372606599553,8.421372606599553,1.0,104.0,164,99.9432803624019,100.020435110664,881.878772635853,962.7595897258933,80.88081709004025,0.7074741240805271,7.713898482519026,8.421372606599553,0.0,0.0,0.0,8.421372606599553,0,0,0,VALID,[],"{'cash': 1142270.813725163, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -881.8787726358842, 'unrealized_pnl': 0.0, 'total_fees': 80.88081709004025, 'realized_pnl': -962.7595897259245, 'equity': 1142270.813725163, 'total_pnl': -962.7595897259245}",120.0,104.0,0.0,104.0,True,0,0.0,[],2,diagnostic,-8.42137260659922
all_wait,all_wait capacity control,44011,fixed_action_zero,0.0,,0.0,120.0,0,100.020435110664,100.020435110664,0.0,0.0,0.0,0.0,,,62.08029426559955,28.10953628018109,0.0,0.7889011716500646,8619,2811,0,INVALID,['insufficient_terminal_depth'],"{'cash': 0.0, 'inventory': 11430, 'average_cost': 100.020435110664, 'gross_realized_pnl': 0.0, 'unrealized_pnl': 89.83589034194381, 'total_fees': 0.0, 'realized_pnl': 0.0, 'equity': 1143323.4092052313, 'total_pnl': 89.83589034194381}",120.0,120.0,0.0,120.0,True,0,0.0,[],2,diagnostic,-0.7889011716500647
all_market,all_market capacity control,44011,fixed_action_four,31.869336531664057,31.869336531664057,1.0,46.5,93,99.71164778478395,100.020435110664,3529.439134808897,3643.409548226905,113.970413418008,0.9969127576225952,30.87242377404146,31.869336531664057,0.0,0.0,0.0,31.869336531664057,0,0,0,VALID,[],"{'cash': 1139590.1637666614, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -3529.4391348089184, 'unrealized_pnl': 0.0, 'total_fees': 113.970413418008, 'realized_pnl': -3643.4095482269263, 'equity': 1139590.1637666614, 'total_pnl': -3643.4095482269263}",120.0,46.5,0.0,46.5,True,0,0.0,[],2,diagnostic,-31.869336531663688
twap,TWAP,44012,twap,6.162451185843067,6.162451185843067,1.0,114.5,20,99.93737248512952,99.98899647887325,590.0622484909039,704.2906652414069,114.22841675050302,0.9994837032517406,5.162967482591327,6.162451185843067,0.0,0.0,0.0,6.162451185843067,0,0,0,VALID,[],"{'cash': 1142169.9390882803, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -590.0622484909615, 'unrealized_pnl': 0.0, 'total_fees': 114.22841675050302, 'realized_pnl': -704.2906652414645, 'equity': 1142169.9390882803, 'total_pnl': -704.2906652414645}",120.0,114.5,0.0,114.5,True,0,0.0,[],2,diagnostic,
random,Random,44012,random,8.53950152346276,8.53950152346276,1.0,104.0,165,99.91092360153925,99.98899647887325,892.3729879275537,975.9576226106524,83.58463468309863,0.7313546189690966,7.808146904493663,8.53950152346276,0.0,0.0,0.0,8.53950152346276,0,0,0,VALID,[],"{'cash': 1141898.2721309103, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -892.3729879275785, 'unrealized_pnl': 0.0, 'total_fees': 83.58463468309863, 'realized_pnl': -975.9576226106772, 'equity': 1141898.2721309103, 'total_pnl': -975.9576226106772}",120.0,104.0,0.0,104.0,True,0,0.0,[],2,diagnostic,-8.53950152346286
all_wait,all_wait capacity control,44012,fixed_action_zero,0.0,,0.0,120.0,0,99.98899647887325,99.98899647887325,0.0,0.0,0.0,0.0,,,73.61041247486511,34.80880753269618,0.0,0.9486539917077629,7948,3482,0,INVALID,['insufficient_terminal_depth'],"{'cash': 0.0, 'inventory': 11430, 'average_cost': 99.98899647887325, 'gross_realized_pnl': 0.0, 'unrealized_pnl': 71.86871227368499, 'total_fees': 0.0, 'realized_pnl': 0.0, 'equity': 1142946.098465795, 'total_pnl': 71.86871227368499}",120.0,120.0,0.0,120.0,True,0,0.0,[],2,diagnostic,-0.948653991707763
all_market,all_market capacity control,44012,fixed_action_four,29.57511502049346,29.57511502049346,1.0,44.0,88,99.70324819652826,99.98899647887325,3266.1028672031944,3380.0636798918263,113.96081268863185,0.9971422027182228,28.577972817775237,29.57511502049346,0.0,0.0,0.0,29.57511502049346,0,0,0,VALID,[],"{'cash': 1139494.1660736285, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -3266.1028672032303, 'unrealized_pnl': 0.0, 'total_fees': 113.96081268863185, 'realized_pnl': -3380.063679891862, 'equity': 1139494.1660736285, 'total_pnl': -3380.063679891862}",120.0,44.0,0.0,44.0,True,0,0.0,[],2,diagnostic,-29.57511502049367
twap,TWAP,44013,twap,5.990670798933662,5.990670798933662,1.0,114.5,20,99.98936697613503,100.03929828973844,570.7149144868793,685.0027609406018,114.2878464537225,0.9995008830084089,4.991169915925253,5.990670798933662,0.0,0.0,0.0,5.990670798933662,0,0,0,VALID,[],"{'cash': 1142764.1766907687, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -570.7149144869531, 'unrealized_pnl': 0.0, 'total_fees': 114.2878464537225, 'realized_pnl': -685.0027609406757, 'equity': 1142764.1766907687, 'total_pnl': -685.0027609406757}",120.0,114.5,0.0,114.5,True,0,0.0,[],2,diagnostic,
random,Random,44013,random,6.720999922698519,6.720999922698519,1.0,90.5,156,99.97872019958774,100.03929828973844,692.407570422475,768.5121846704631,76.10461424798804,0.6655705877936839,6.0554293349048365,6.720999922698519,0.0,0.0,0.0,6.720999922698519,0,0,0,VALID,[],"{'cash': 1142680.6672670387, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -692.4075704225619, 'unrealized_pnl': 0.0, 'total_fees': 76.10461424798804, 'realized_pnl': -768.5121846705499, 'equity': 1142680.6672670387, 'total_pnl': -768.5121846705499}",120.0,90.5,0.0,90.5,True,0,0.0,[],2,diagnostic,-6.7209999226990425
all_wait,all_wait capacity control,44013,fixed_action_zero,0.0,,0.0,120.0,0,100.03929828973844,100.03929828973844,0.0,0.0,0.0,0.0,,,44.146126760567206,31.027775716800807,0.0,0.657431076328327,8328,3102,0,INVALID,['insufficient_terminal_depth'],"{'cash': 0.0, 'inventory': 11430, 'average_cost': 100.03929828973844, 'gross_realized_pnl': 0.0, 'unrealized_pnl': 179.67178068405005, 'total_fees': 0.0, 'realized_pnl': 0.0, 'equity': 1143628.8512323943, 'total_pnl': 179.67178068405005}",120.0,120.0,0.0,120.0,True,0,0.0,[],2,diagnostic,-0.6574310763283269
all_market,all_market capacity control,44013,fixed_action_four,29.035598306296396,29.035598306296396,1.0,45.0,90,99.75880408214819,100.03929828973844,3206.048792756513,3320.0731058224087,114.02431306589558,0.9971961597853506,28.038402146511046,29.035598306296396,0.0,0.0,0.0,29.035598306296396,0,0,0,VALID,[],"{'cash': 1140129.1063458861, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -3206.048792756564, 'unrealized_pnl': 0.0, 'total_fees': 114.02431306589558, 'realized_pnl': -3320.0731058224596, 'equity': 1140129.1063458861, 'total_pnl': -3320.0731058224596}",120.0,45.0,0.0,45.0,True,0,0.0,[],2,diagnostic,-29.035598306296627
twap,TWAP,44014,twap,6.209905757111995,6.209905757111995,1.0,114.5,20,99.95575129473254,100.00785965794769,595.5985915492846,709.8480152791641,114.24942372987948,0.9994789573200227,5.210426799791973,6.209905757111995,0.0,0.0,0.0,6.209905757111995,0,0,0,VALID,[],"{'cash': 1142379.987875065, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -595.598591549273, 'unrealized_pnl': 0.0, 'total_fees': 114.24942372987948, 'realized_pnl': -709.8480152791525, 'equity': 1142379.987875065, 'total_pnl': -709.8480152791525}",120.0,114.5,0.0,114.5,True,0,0.0,[],2,diagnostic,
random,Random,44014,random,6.641235813521249,6.641235813521249,1.0,101.0,164,99.94809132573218,100.00785965794769,683.1520372233342,759.1529156187065,76.00087839537231,0.6648723136985637,5.976363499822685,6.641235813521249,0.0,0.0,0.0,6.641235813521249,0,0,0,VALID,[],"{'cash': 1142330.6829747239, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -683.152037223316, 'unrealized_pnl': 0.0, 'total_fees': 76.00087839537231, 'realized_pnl': -759.1529156186883, 'equity': 1142330.6829747239, 'total_pnl': -759.1529156186883}",120.0,101.0,0.0,101.0,True,0,0.0,[],2,diagnostic,-6.641235813521299
all_wait,all_wait capacity control,44014,fixed_action_zero,0.0,,0.0,120.0,0,100.00785965794769,100.00785965794769,0.0,0.0,0.0,0.0,,,88.66951710262944,29.453448503521127,0.0,1.0333655492102745,8484,2946,0,INVALID,['insufficient_terminal_depth'],"{'cash': 0.0, 'inventory': 11430, 'average_cost': 100.00785965794769, 'gross_realized_pnl': 0.0, 'unrealized_pnl': -179.67178068405005, 'total_fees': 0.0, 'realized_pnl': 0.0, 'equity': 1142910.164109658, 'total_pnl': -179.67178068405005}",120.0,120.0,0.0,120.0,True,0,0.0,[],2,diagnostic,-1.0333655492102745
all_market,all_market capacity control,44014,fixed_action_four,28.77174463391547,28.77174463391547,1.0,44.0,88,99.73009260726212,100.00785965794769,3174.8773893360258,3288.8688851861266,113.99149585010062,0.9972225477913877,27.774522086124083,28.77174463391547,0.0,0.0,0.0,28.77174463391547,0,0,0,VALID,[],"{'cash': 1139800.9670051548, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -3174.8773893359944, 'unrealized_pnl': 0.0, 'total_fees': 113.99149585010062, 'realized_pnl': -3288.868885186095, 'equity': 1139800.9670051548, 'total_pnl': -3288.868885186095}",120.0,44.0,0.0,44.0,True,0,0.0,[],2,diagnostic,-28.771744633915382
twap,TWAP,44015,twap,16.56999159905291,16.56999159905291,1.0,114.5,20,99.83957606091492,99.9952842052314,1779.7440895372265,1893.8607249748522,114.11663543762585,0.9984428451246078,15.571548753928303,16.56999159905291,0.0,0.0,0.0,16.56999159905291,0,0,0,VALID,[],"{'cash': 1141052.2377408221, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -1779.7440895372756, 'unrealized_pnl': 0.0, 'total_fees': 114.11663543762585, 'realized_pnl': -1893.8607249749014, 'equity': 1141052.2377408221, 'total_pnl': -1893.8607249749014}",120.0,114.5,0.0,114.5,True,0,0.0,[],2,diagnostic,
random,Random,44015,random,13.602162659021655,13.602162659021655,1.0,89.5,150,99.86672550614273,99.9952842052314,1469.4259305834978,1554.6538741825925,85.22794359909466,0.7456864651228807,12.856476193898775,13.602162659021655,0.0,0.0,0.0,13.602162659021655,0,0,0,VALID,[],"{'cash': 1141391.4445916107, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -1469.425930583544, 'unrealized_pnl': 0.0, 'total_fees': 85.22794359909466, 'realized_pnl': -1554.6538741826387, 'equity': 1141391.4445916107, 'total_pnl': -1554.6538741826387}",120.0,89.5,0.0,89.5,True,0,0.0,[],2,diagnostic,-13.602162659021683
all_wait,all_wait capacity control,44015,fixed_action_zero,0.0,,0.0,120.0,0,99.9952842052314,99.9952842052314,0.0,0.0,0.0,0.0,,,93.11493963783397,33.32911626006037,0.0,1.1062993790137905,8096,3334,0,INVALID,['insufficient_terminal_depth'],"{'cash': 0.0, 'inventory': 11430, 'average_cost': 99.9952842052314, 'gross_realized_pnl': 0.0, 'unrealized_pnl': 0.0, 'total_fees': 0.0, 'realized_pnl': 0.0, 'equity': 1142946.098465795, 'total_pnl': 0.0}",120.0,120.0,0.0,120.0,True,0,0.0,[],2,diagnostic,-1.1062993790137905
all_market,all_market capacity control,44015,fixed_action_four,36.05887797658354,36.05887797658354,1.0,48.5,96,99.64467689778215,99.9952842052314,4007.441524144868,4121.335389839033,113.89386569416503,0.9964937615784997,35.06238421500503,36.05887797658354,0.0,0.0,0.0,36.05887797658354,0,0,0,VALID,[],"{'cash': 1138824.763075956, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -4007.4415241449237, 'unrealized_pnl': 0.0, 'total_fees': 113.89386569416503, 'realized_pnl': -4121.335389839089, 'equity': 1138824.763075956, 'total_pnl': -4121.335389839089}",120.0,48.5,0.0,48.5,True,0,0.0,[],2,diagnostic,-36.05887797658355
