agent,label,seed,implementation,shortfall_bps,effective_bps,fill_frac,duration,children,vwap,arrival,gross_cost,total_cost,total_fees,fee_bps,gross_effective_bps,net_effective_bps,hypothetical_liquidation_cost,hypothetical_liquidation_fees,completion_penalty_bps,optimization_cost_bps,unpriced_leftover_qty,fillable_leftover_qty,outstanding_qty,status,invalid_reasons,accounting,decision_horizon,decision_duration,settlement_duration,total_duration,settlement_complete,late_filled_qty,late_fees,settlement_pending_order_ids,phase,cell,episode_reward
twap,TWAP,47030,twap,2.905636630350638,2.905636630350638,1.0,230.0,20,99.96994030382352,99.98899647887325,65.34362424548699,99.62331677566807,34.27969253018108,0.9998094172786924,1.9058272130719454,2.905636630350638,0.0,0.0,0.0,2.905636630350638,0,0,0,VALID,[],"{'cash': 342762.6456092813, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -65.34362424547656, 'unrealized_pnl': 0.0, 'total_fees': 34.27969253018108, 'realized_pnl': -99.62331677565764, 'equity': 342762.6456092813, 'total_pnl': -99.62331677565764}",240.0,230.0,0.0,230.0,True,0,0.0,[],diagnostic,8,
random,Random,47030,random,1.5574380739917102,1.5574380739917102,1.0,150.0,62,99.97854948295783,99.98899647887325,35.82274899396994,53.39867517606251,17.57592618209257,0.5126235160592457,1.0448145579324646,1.5574380739917102,0.0,0.0,0.0,1.5574380739917102,0,0,0,VALID,[],"{'cash': 342808.87025088066, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -35.822748993966314, 'unrealized_pnl': 0.0, 'total_fees': 17.57592618209257, 'realized_pnl': -53.39867517605889, 'equity': 342808.87025088066, 'total_pnl': -53.39867517605889}",240.0,150.0,0.0,150.0,True,0,0.0,[],diagnostic,8,-1.557438073991531
all_wait,all_wait capacity control,47030,fixed_action_zero,0.0,,0.0,240.0,0,99.98899647887325,99.98899647887325,0.0,0.0,0.0,0.0,,,82.36764336014602,26.718821994466808,0.0,3.1816410040189935,756,2673,0,INVALID,['insufficient_terminal_depth'],"{'cash': 0.0, 'inventory': 3429, 'average_cost': 99.98899647887325, 'gross_realized_pnl': 0.0, 'unrealized_pnl': -59.29168762574139, 'total_fees': 0.0, 'realized_pnl': 0.0, 'equity': 342802.97723843064, 'total_pnl': -59.29168762574139}",240.0,240.0,0.0,240.0,True,0,0.0,[],diagnostic,8,-3.1816410040189944
all_market,all_market capacity control,47030,fixed_action_four,1.937071335874611,1.937071335874611,1.0,82.0,41,99.979625859561,99.98899647887325,32.13185362171613,66.41486732895962,34.28301370724349,0.9999062834947627,0.9371650523798484,1.937071335874611,0.0,0.0,0.0,1.937071335874611,0,0,0,VALID,[],"{'cash': 342795.8540587275, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -32.13185362173384, 'unrealized_pnl': 0.0, 'total_fees': 34.28301370724349, 'realized_pnl': -66.41486732897732, 'equity': 342795.8540587275, 'total_pnl': -66.41486732897732}",240.0,82.0,0.0,82.0,True,0,0.0,[],diagnostic,8,-1.9370713358750267
twap,TWAP,47031,twap,3.0273434091859115,3.0273434091859115,1.0,230.0,20,99.99386905422034,100.01414738430584,69.53439386318165,103.82229156187383,34.28789769869218,0.9997972453836205,2.0275461638022914,3.0273434091859115,0.0,0.0,0.0,3.0273434091859115,0,0,0,VALID,[],"{'cash': 342844.689089223, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -69.5343938631864, 'unrealized_pnl': 0.0, 'total_fees': 34.28789769869218, 'realized_pnl': -103.82229156187857, 'equity': 342844.689089223, 'total_pnl': -103.82229156187857}",240.0,230.0,0.0,230.0,True,0,0.0,[],diagnostic,8,
random,Random,47031,random,1.9383708012270666,1.9383708012270666,1.0,148.0,59,99.99939488197778,100.01414738430584,50.58633048290672,66.47613807848015,15.889807595573437,0.46332924821856325,1.4750415530085035,1.9383708012270666,0.0,0.0,0.0,1.9383708012270666,0,0,0,VALID,[],"{'cash': 342882.035242706, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -50.586330482905225, 'unrealized_pnl': 0.0, 'total_fees': 15.889807595573437, 'realized_pnl': -66.47613807847867, 'equity': 342882.035242706, 'total_pnl': -66.47613807847867}",240.0,148.0,0.0,148.0,True,0,0.0,[],diagnostic,8,-1.938370801226795
all_wait,all_wait capacity control,47031,fixed_action_zero,0.0,,0.0,240.0,0,100.01414738430584,100.01414738430584,0.0,0.0,0.0,0.0,,,128.05111921527725,30.801553697183106,0.0,4.631968579565638,348,3081,0,INVALID,['insufficient_terminal_depth'],"{'cash': 0.0, 'inventory': 3429, 'average_cost': 100.01414738430584, 'gross_realized_pnl': 0.0, 'unrealized_pnl': -75.46214788732051, 'total_fees': 0.0, 'realized_pnl': 0.0, 'equity': 342873.0492328974, 'total_pnl': -75.46214788732051}",240.0,240.0,0.0,240.0,True,0,0.0,[],diagnostic,8,-4.631968579565639
all_market,all_market capacity control,47031,fixed_action_four,4.753896611646879,4.753896611646879,1.0,82.0,41,99.9765993526044,100.01414738430584,128.75220070423734,163.03417662224538,34.281975918008044,0.9996245727961148,3.7542720388507647,4.753896611646879,0.0,0.0,0.0,4.753896611646879,0,0,0,VALID,[],"{'cash': 342785.47720416274, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -128.7522007042324, 'unrealized_pnl': 0.0, 'total_fees': 34.281975918008044, 'realized_pnl': -163.03417662224044, 'equity': 342785.47720416274, 'total_pnl': -163.03417662224044}",240.0,82.0,0.0,82.0,True,0,0.0,[],diagnostic,8,-4.753896611646531
twap,TWAP,47000,twap,4.27767591599175,4.27767591599175,1.0,120.0,20,99.97821987700482,100.01100352112677,74.94341046277434,97.79843152665764,22.855021063883303,0.9996721996283637,3.278003716363387,4.27767591599175,0.0,0.0,0.0,4.27767591599175,0,0,0,VALID,[],"{'cash': 228527.35561776927, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -74.94341046277295, 'unrealized_pnl': 0.0, 'total_fees': 22.855021063883303, 'realized_pnl': -97.79843152665624, 'equity': 228527.35561776927, 'total_pnl': -97.79843152665624}",120.0,120.0,0.0,120.0,True,0,0.0,[],diagnostic,9,
random,Random,47000,random,2.2759369293820977,2.2759369293820977,1.0,80.0,11,99.99240576882116,100.01100352112677,42.51446177061816,52.03364310864633,9.519181338028169,0.4163663170665664,1.8595706123155313,2.2759369293820977,0.0,0.0,0.0,2.2759369293820977,0,0,0,VALID,[],"{'cash': 228573.12040618723, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -42.51446177062344, 'unrealized_pnl': 0.0, 'total_fees': 9.519181338028169, 'realized_pnl': -52.03364310865161, 'equity': 228573.12040618723, 'total_pnl': -52.03364310865161}",120.0,80.0,0.0,80.0,True,0,0.0,[],diagnostic,9,-2.2759369293823424
all_wait,all_wait capacity control,47000,fixed_action_zero,0.0,4.568071567244926,0.0,120.0,0,100.01100352112677,100.01100352112677,0.0,0.0,0.0,0.0,3.568428410085935,4.568071567244926,81.58324949697806,22.85435707997988,0.0,4.568071567244926,0,2286,0,VALID,[],"{'cash': 0.0, 'inventory': 2286, 'average_cost': 100.01100352112677, 'gross_realized_pnl': 0.0, 'unrealized_pnl': -53.90153420523126, 'total_fees': 0.0, 'realized_pnl': 0.0, 'equity': 228571.25251509057, 'total_pnl': -53.90153420523126}",120.0,120.0,0.0,120.0,True,0,0.0,[],diagnostic,9,-4.568071567244926
all_market,all_market capacity control,47000,fixed_action_four,3.6971596093677666,3.6971596093677666,1.0,45.0,9,99.98402625948165,100.01100352112677,61.670020120736474,84.52636852365399,22.85634840291752,0.9997302570647703,2.6974293523029966,3.6971596093677666,0.0,0.0,0.0,3.6971596093677666,0,0,0,VALID,[],"{'cash': 228540.62768077225, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -61.67002012072375, 'unrealized_pnl': 0.0, 'total_fees': 22.85634840291752, 'realized_pnl': -84.52636852364127, 'equity': 228540.62768077225, 'total_pnl': -84.52636852364127}",120.0,45.0,0.0,45.0,True,0,0.0,[],diagnostic,9,-3.6971596093672363
twap,TWAP,47001,twap,1.489982176921303,1.489982176921303,1.0,120.0,20,99.99038412451965,99.9952842052314,11.20158450705033,34.059386317915504,22.857801810865176,0.9999509968819953,0.4900311800393079,1.489982176921303,0.0,0.0,0.0,1.489982176921303,0,0,0,VALID,[],"{'cash': 228555.1603068411, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -11.201584507055486, 'unrealized_pnl': 0.0, 'total_fees': 22.857801810865176, 'realized_pnl': -34.05938631792066, 'equity': 228555.1603068411, 'total_pnl': -34.05938631792066}",120.0,120.0,0.0,120.0,True,0,0.0,[],diagnostic,9,
random,Random,47001,random,1.1178260648968863,1.1178260648968863,1.0,70.0,12,99.98795540082139,99.9952842052314,16.753646881276566,25.552298792745376,8.798651911468811,0.38491106112875584,0.7329150037681307,1.1178260648968863,0.0,0.0,0.0,1.1178260648968863,0,0,0,VALID,[],"{'cash': 228563.66739436623, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -16.753646881294742, 'unrealized_pnl': 0.0, 'total_fees': 8.798651911468811, 'realized_pnl': -25.55229879276355, 'equity': 228563.66739436623, 'total_pnl': -25.55229879276355}",120.0,70.0,0.0,70.0,True,0,0.0,[],diagnostic,9,-1.117826064897375
all_wait,all_wait capacity control,47001,fixed_action_zero,0.0,1.1640608299372532,0.0,120.0,0,99.9952842052314,99.9952842052314,0.0,0.0,0.0,0.0,0.16407723766101953,1.1640608299372532,3.7506287726341454,22.858546906438633,0.0,1.1640608299372532,0,2286,0,VALID,[],"{'cash': 0.0, 'inventory': 2286, 'average_cost': 99.9952842052314, 'gross_realized_pnl': 0.0, 'unrealized_pnl': 28.74748490944151, 'total_fees': 0.0, 'realized_pnl': 0.0, 'equity': 228617.96717806841, 'total_pnl': 28.74748490944151}",120.0,120.0,0.0,120.0,True,0,0.0,[],diagnostic,9,-1.1640608299372537
all_market,all_market capacity control,47001,fixed_action_four,2.625893706914463,2.625893706914463,1.0,45.0,9,99.97902440892072,99.9952842052314,37.16989436619609,60.025099346075386,22.855204979879296,0.9998373943687461,1.6260563125457168,2.625893706914463,0.0,0.0,0.0,2.625893706914463,0,0,0,VALID,[],"{'cash': 228529.19459381283, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -37.16989436620723, 'unrealized_pnl': 0.0, 'total_fees': 22.855204979879296, 'realized_pnl': -60.02509934608653, 'equity': 228529.19459381283, 'total_pnl': -60.02509934608653}",120.0,45.0,0.0,45.0,True,0,0.0,[],diagnostic,9,-2.625893706914511
twap,TWAP,47002,twap,-0.8711682636064231,-0.8711682636064231,1.0,120.0,20,99.97311900713116,99.95441398390342,-42.75968309858755,-19.905828093557368,22.853855005030184,1.0001871355399148,-1.8713553991463379,-0.8711682636064231,0.0,0.0,0.0,-0.8711682636064231,0,0,0,VALID,[],"{'cash': 228515.69619529694, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': 42.7596830986069, 'unrealized_pnl': 0.0, 'total_fees': 22.853855005030184, 'realized_pnl': 19.905828093576716, 'equity': 228515.69619529694, 'total_pnl': 19.905828093576716}",120.0,120.0,0.0,120.0,True,0,0.0,[],diagnostic,9,
random,Random,47002,random,-0.7050984122295403,-0.7050984122295403,1.0,90.0,12,99.96524422123292,99.95441398390342,-24.757922535222797,-16.111201898904888,8.646720636317909,0.3784192532572365,-1.0835176654867769,-0.7050984122295403,0.0,0.0,0.0,-0.7050984122295403,0,0,0,VALID,[],"{'cash': 228511.90156910205, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': 24.757922535221255, 'unrealized_pnl': 0.0, 'total_fees': 8.646720636317909, 'realized_pnl': 16.111201898903346, 'equity': 228511.90156910205, 'total_pnl': 16.111201898903346}",120.0,90.0,0.0,90.0,True,0,0.0,[],diagnostic,9,0.7050984122290357
all_wait,all_wait capacity control,47002,fixed_action_zero,0.0,-0.9648573737832715,0.0,120.0,0,99.95441398390342,99.95441398390342,0.0,0.0,0.0,0.0,-1.9650538791711887,-0.9648573737832715,-44.90065392353594,22.85406910211268,0.0,-0.9648573737832715,0,2286,0,VALID,[],"{'cash': 0.0, 'inventory': 2286, 'average_cost': 99.95441398390342, 'gross_realized_pnl': 0.0, 'unrealized_pnl': 79.055583501021, 'total_fees': 0.0, 'realized_pnl': 0.0, 'equity': 228574.84595070424, 'total_pnl': 79.055583501021}",120.0,120.0,0.0,120.0,True,0,0.0,[],diagnostic,9,0.9648573737832713
all_market,all_market capacity control,47002,fixed_action_four,0.08333253875331281,0.08333253875331281,1.0,45.0,9,99.96357739613535,99.95441398390342,-20.947560362182166,1.9041134305743803,22.851673792756547,1.0000916759137164,-0.9167591371604035,0.08333253875331281,0.0,0.0,0.0,0.08333253875331281,0,0,0,VALID,[],"{'cash': 228493.88625377274, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': 20.947560362186522, 'unrealized_pnl': 0.0, 'total_fees': 22.851673792756547, 'realized_pnl': -1.9041134305700247, 'equity': 228493.88625377274, 'total_pnl': -1.9041134305700247}",120.0,45.0,0.0,45.0,True,0,0.0,[],diagnostic,9,-0.08333253875371176
twap,TWAP,47003,twap,1.5443537450500084,1.5443537450500084,1.0,120.0,20,99.98040930403067,99.98585261569417,12.443410462768929,35.29893202967037,22.85552156690144,0.9999455591814146,0.5444081858685941,1.5443537450500084,0.0,0.0,0.0,1.5443537450500084,0,0,0,VALID,[],"{'cash': 228532.3601474473, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -12.443410462776, 'unrealized_pnl': 0.0, 'total_fees': 22.85552156690144, 'realized_pnl': -35.298932029677445, 'equity': 228532.3601474473, 'total_pnl': -35.298932029677445}",120.0,120.0,0.0,120.0,True,0,0.0,[],diagnostic,9,
random,Random,47003,random,0.39967036483257184,0.39967036483257184,1.0,85.0,12,99.98371957466584,99.98585261569417,4.876131790750712,9.135171969322142,4.25904017857143,0.1863360807790611,0.21333428405351074,0.39967036483257184,0.0,0.0,0.0,0.39967036483257184,0,0,0,VALID,[],"{'cash': 228558.5239075075, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -4.876131790737944, 'unrealized_pnl': 0.0, 'total_fees': 4.25904017857143, 'realized_pnl': -9.135171969309374, 'equity': 228558.5239075075, 'total_pnl': -9.135171969309374}",120.0,85.0,0.0,85.0,True,0,0.0,[],diagnostic,9,-0.39967036483229856
all_wait,all_wait capacity control,47003,fixed_action_zero,0.0,1.5773615517236599,0.0,120.0,0,99.98585261569417,99.98585261569417,0.0,0.0,0.0,0.0,0.5774192936530251,1.5773615517236599,13.197937625759698,22.855446114185114,0.0,1.5773615517236599,0,2286,0,VALID,[],"{'cash': 0.0, 'inventory': 2286, 'average_cost': 99.98585261569417, 'gross_realized_pnl': 0.0, 'unrealized_pnl': 14.373742454736998, 'total_fees': 0.0, 'realized_pnl': 0.0, 'equity': 228582.0328219316, 'total_pnl': 14.373742454736998}",120.0,120.0,0.0,120.0,True,0,0.0,[],diagnostic,9,-1.5773615517236599
all_market,all_market capacity control,47003,fixed_action_four,1.6952269280515109,1.6952269280515109,1.0,45.0,9,99.97890063477982,99.98585261569417,15.892228370211996,38.74740505532266,22.85517668511066,0.99993047035423,0.6952964576972807,1.6952269280515109,0.0,0.0,0.0,1.6952269280515109,0,0,0,VALID,[],"{'cash': 228528.91167442175, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -15.892228370218191, 'unrealized_pnl': 0.0, 'total_fees': 22.85517668511066, 'realized_pnl': -38.747405055328855, 'equity': 228528.91167442175, 'total_pnl': -38.747405055328855}",120.0,45.0,0.0,45.0,True,0,0.0,[],diagnostic,9,-1.6952269280519194
twap,TWAP,47004,twap,3.5154079780802463,3.5154079780802463,1.0,120.0,20,99.97955801299486,100.00471579476861,57.51068913481131,80.36601609658194,22.85532696177063,0.9997484340455968,2.515659544034649,3.5154079780802463,0.0,0.0,0.0,3.5154079780802463,0,0,0,VALID,[],"{'cash': 228530.41429074475, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -57.51068913479625, 'unrealized_pnl': 0.0, 'total_fees': 22.85532696177063, 'realized_pnl': -80.36601609656688, 'equity': 228530.41429074475, 'total_pnl': -80.36601609656688}",120.0,120.0,0.0,120.0,True,0,0.0,[],diagnostic,9,
random,Random,47004,random,2.2974837064874136,2.2974837064874136,1.0,90.0,13,99.9870587259339,100.00471579476861,40.36405935614154,52.5229542882341,12.158894932092556,0.5318600862029736,1.76562362028444,2.2974837064874136,0.0,0.0,0.0,2.2974837064874136,0,0,0,VALID,[],"{'cash': 228558.25735255293, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -40.36405935612889, 'unrealized_pnl': 0.0, 'total_fees': 12.158894932092556, 'realized_pnl': -52.52295428822145, 'equity': 228558.25735255293, 'total_pnl': -52.52295428822145}",120.0,90.0,0.0,90.0,True,0,0.0,[],diagnostic,9,-2.297483706487207
all_wait,all_wait capacity control,47004,fixed_action_zero,0.0,2.7921233356098143,0.0,120.0,0,100.00471579476861,100.00471579476861,0.0,0.0,0.0,0.0,1.7923025658664011,2.7921233356098143,40.973968812867135,22.85698063380282,0.0,2.7921233356098143,0,2286,0,VALID,[],"{'cash': 0.0, 'inventory': 2286, 'average_cost': 100.00471579476861, 'gross_realized_pnl': 0.0, 'unrealized_pnl': -10.780306841052749, 'total_fees': 0.0, 'realized_pnl': 0.0, 'equity': 228600.0, 'total_pnl': -10.780306841052749}",120.0,120.0,0.0,120.0,True,0,0.0,[],diagnostic,9,-2.7921233356098143
all_market,all_market capacity control,47004,fixed_action_four,2.3558149381655222,2.3558149381655222,1.0,45.0,9,99.99115564999799,100.00471579476861,30.99849094566373,53.85646912725325,22.857978181589523,0.9998644049466775,1.3559505332188446,2.3558149381655222,0.0,0.0,0.0,2.3558149381655222,0,0,0,VALID,[],"{'cash': 228556.92383771396, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -30.998490945664926, 'unrealized_pnl': 0.0, 'total_fees': 22.857978181589523, 'realized_pnl': -53.85646912725445, 'equity': 228556.92383771396, 'total_pnl': -53.85646912725445}",120.0,45.0,0.0,45.0,True,0,0.0,[],diagnostic,9,-2.3558149381659734
twap,TWAP,47005,twap,0.9733153334129828,0.9733153334129828,1.0,120.0,20,99.97354396501495,99.97327716297788,-0.6099094567517428,22.244042693650663,22.853952150402407,1.0000026687335315,-0.026687335320548573,0.9733153334129828,0.0,0.0,0.0,0.9733153334129828,0,0,0,VALID,[],"{'cash': 228516.66755187398, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': 0.6099094567303638, 'unrealized_pnl': 0.0, 'total_fees': 22.853952150402407, 'realized_pnl': -22.244042693672043, 'equity': 228516.66755187398, 'total_pnl': -22.244042693672043}",120.0,120.0,0.0,120.0,True,0,0.0,[],diagnostic,9,
random,Random,47005,random,1.0372928273512723,1.0372928273512723,1.0,70.0,12,99.96688629150229,99.97327716297788,14.609532193169523,23.706177376771134,9.096645183601611,0.39803485192662685,0.6392579754246455,1.0372928273512723,0.0,0.0,0.0,1.0372928273512723,0,0,0,VALID,[],"{'cash': 228515.20541719077, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -14.609532193170295, 'unrealized_pnl': 0.0, 'total_fees': 9.096645183601611, 'realized_pnl': -23.706177376771905, 'equity': 228515.20541719077, 'total_pnl': -23.706177376771905}",120.0,70.0,0.0,70.0,True,0,0.0,[],diagnostic,9,-1.03729282735081
all_wait,all_wait capacity control,47005,fixed_action_zero,0.0,0.5504871628623365,0.0,120.0,0,99.97327716297788,99.97327716297788,0.0,0.0,0.0,0.0,-0.44955779291695525,0.5504871628623365,-10.274144869209689,22.854918573943664,0.0,0.5504871628623365,0,2286,0,VALID,[],"{'cash': 0.0, 'inventory': 2286, 'average_cost': 99.97327716297788, 'gross_realized_pnl': 0.0, 'unrealized_pnl': 35.93435613681001, 'total_fees': 0.0, 'realized_pnl': 0.0, 'equity': 228574.84595070424, 'total_pnl': 35.93435613681001}",120.0,120.0,0.0,120.0,True,0,0.0,[],diagnostic,9,-0.5504871628623363
all_market,all_market capacity control,47005,fixed_action_four,1.9030146192809212,1.9030146192809212,1.0,45.0,9,99.96424852703272,99.97327716297788,20.6394617706215,43.491288983901185,22.85182721327968,0.9999096895070225,0.9031049297738984,1.9030146192809212,0.0,0.0,0.0,1.9030146192809212,0,0,0,VALID,[],"{'cash': 228495.4203055835, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -20.63946177064028, 'unrealized_pnl': 0.0, 'total_fees': 22.85182721327968, 'realized_pnl': -43.49128898391996, 'equity': 228495.4203055835, 'total_pnl': -43.49128898391996}",120.0,45.0,0.0,45.0,True,0,0.0,[],diagnostic,9,-1.9030146192810193
twap,TWAP,47006,twap,3.9254986022629414,3.9254986022629414,1.0,120.0,20,99.97388503153655,100.00314386317908,66.88568913481734,89.7397192530266,22.854030118209263,0.9997074208818623,2.9257911813810793,3.9254986022629414,0.0,0.0,0.0,3.9254986022629414,0,0,0,VALID,[],"{'cash': 228517.44715197443, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -66.88568913479754, 'unrealized_pnl': 0.0, 'total_fees': 22.854030118209263, 'realized_pnl': -89.73971925300681, 'equity': 228517.44715197443, 'total_pnl': -89.73971925300681}",120.0,120.0,0.0,120.0,True,0,0.0,[],diagnostic,9,
random,Random,47006,random,0.9497104835077942,0.9497104835077942,1.0,80.0,12,99.99715869583204,100.00314386317908,13.682092555328882,21.711064197683,8.02897164235412,0.3512125647596887,0.5984979187481055,0.9497104835077942,0.0,0.0,0.0,0.9497104835077942,0,0,0,VALID,[],"{'cash': 228585.47580702978, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -13.68209255532392, 'unrealized_pnl': 0.0, 'total_fees': 8.02897164235412, 'realized_pnl': -21.71106419767804, 'equity': 228585.47580702978, 'total_pnl': -21.71106419767804}",120.0,80.0,0.0,80.0,True,0,0.0,[],diagnostic,9,-0.9497104835079305
all_wait,all_wait capacity control,47006,fixed_action_zero,0.0,,0.0,120.0,0,100.00314386317908,100.00314386317908,0.0,0.0,0.0,0.0,,,75.15404929578129,16.35299893108652,0.0,4.0028071505211695,650,1636,0,INVALID,['insufficient_terminal_depth'],"{'cash': 0.0, 'inventory': 2286, 'average_cost': 100.00314386317908, 'gross_realized_pnl': 0.0, 'unrealized_pnl': -46.71466297786276, 'total_fees': 0.0, 'realized_pnl': 0.0, 'equity': 228560.4722082495, 'total_pnl': -46.71466297786276}",120.0,120.0,0.0,120.0,True,0,0.0,[],diagnostic,9,-4.0028071505211695
all_market,all_market capacity control,47006,fixed_action_four,2.8305164462190584,2.8305164462190584,1.0,45.0,9,99.98483629247049,100.00314386317908,41.851106639829524,64.70764021628827,22.85653357645875,0.9998169300483828,1.830699516170676,2.8305164462190584,0.0,0.0,0.0,2.8305164462190584,0,0,0,VALID,[],"{'cash': 228542.47923101106, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -41.85110663982729, 'unrealized_pnl': 0.0, 'total_fees': 22.85653357645875, 'realized_pnl': -64.70764021628605, 'equity': 228542.47923101106, 'total_pnl': -64.70764021628605}",120.0,45.0,0.0,45.0,True,0,0.0,[],diagnostic,9,-2.8305164462194745
twap,TWAP,47007,twap,3.751750816313347,3.751750816313347,1.0,120.0,20,99.95833624890199,99.98585261569417,62.90241448692684,85.75289015342582,22.85047566649899,0.9997247973981084,2.7520260189152395,3.751750816313347,0.0,0.0,0.0,3.751750816313347,0,0,0,VALID,[],"{'cash': 228481.90618932352, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -62.90241448691634, 'unrealized_pnl': 0.0, 'total_fees': 22.85047566649899, 'realized_pnl': -85.75289015341534, 'equity': 228481.90618932352, 'total_pnl': -85.75289015341534}",120.0,120.0,0.0,120.0,True,0,0.0,[],diagnostic,9,
random,Random,47007,random,2.6310110252839976,2.6310110252839976,1.0,65.0,12,99.96376168207847,99.98585261569417,50.499874245481784,60.136403106145764,9.636528860663983,0.4216050905659054,2.209405934718092,2.6310110252839976,0.0,0.0,0.0,2.6310110252839976,0,0,0,VALID,[],"{'cash': 228507.52267637072, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -50.49987424547378, 'unrealized_pnl': 0.0, 'total_fees': 9.636528860663983, 'realized_pnl': -60.13640310613776, 'equity': 228507.52267637072, 'total_pnl': -60.13640310613776}",120.0,65.0,0.0,65.0,True,0,0.0,[],diagnostic,9,-2.6310110252836063
all_wait,all_wait capacity control,47007,fixed_action_zero,0.0,4.00398547230702,0.0,120.0,0,99.98585261569417,99.98585261569417,0.0,0.0,0.0,0.0,3.00428590089711,4.00398547230702,68.66825955735297,22.84989908199195,0.0,4.00398547230702,0,2286,0,VALID,[],"{'cash': 0.0, 'inventory': 2286, 'average_cost': 99.98585261569417, 'gross_realized_pnl': 0.0, 'unrealized_pnl': -17.967178068421248, 'total_fees': 0.0, 'realized_pnl': 0.0, 'equity': 228549.69190140846, 'total_pnl': -17.967178068421248}",120.0,120.0,0.0,120.0,True,0,0.0,[],diagnostic,9,-4.00398547230702
all_market,all_market capacity control,47007,fixed_action_four,2.6879367137454833,2.6879367137454833,1.0,45.0,9,99.96897394867895,99.98585261569417,38.58463279679071,61.437540241458706,22.852907444668002,0.9998311894475699,1.6881055242979137,2.6879367137454833,0.0,0.0,0.0,2.6879367137454833,0,0,0,VALID,[],"{'cash': 228506.2215392354, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -38.58463279677879, 'unrealized_pnl': 0.0, 'total_fees': 22.852907444668002, 'realized_pnl': -61.4375402414468, 'equity': 228506.2215392354, 'total_pnl': -61.4375402414468}",120.0,45.0,0.0,45.0,True,0,0.0,[],diagnostic,9,-2.687936713745046
twap,TWAP,47008,twap,4.213208946438915,4.213208946438915,1.0,120.0,20,99.95686471189342,99.98899647887325,73.45321931590155,96.30335858904039,22.85013927313883,0.9996786469700529,3.2135302994688613,4.213208946438915,0.0,0.0,0.0,4.213208946438915,0,0,0,VALID,[],"{'cash': 228478.54259211526, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -73.45321931589679, 'unrealized_pnl': 0.0, 'total_fees': 22.85013927313883, 'realized_pnl': -96.30335858903561, 'equity': 228478.54259211526, 'total_pnl': -96.30335858903561}",120.0,120.0,0.0,120.0,True,0,0.0,[],diagnostic,9,
random,Random,47008,random,2.4442677580460934,2.4442677580460934,1.0,70.0,12,99.9684265919225,99.98899647887325,47.02276156942787,55.8698126257659,8.84705105633803,0.38705269687662985,2.0572150611694635,2.4442677580460934,0.0,0.0,0.0,2.4442677580460934,0,0,0,VALID,[],"{'cash': 228518.97613807843, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -47.02276156942136, 'unrealized_pnl': 0.0, 'total_fees': 8.84705105633803, 'realized_pnl': -55.869812625759394, 'equity': 228518.97613807843, 'total_pnl': -55.869812625759394}",120.0,70.0,0.0,70.0,True,0,0.0,[],diagnostic,9,-2.4442677580455965
all_wait,all_wait capacity control,47008,fixed_action_zero,0.0,2.905178203005205,0.0,120.0,0,99.98899647887325,99.98899647887325,0.0,0.0,0.0,0.0,1.9053687398791928,2.905178203005205,43.551936619717395,22.853129401408452,0.0,2.905178203005205,0,2286,0,VALID,[],"{'cash': 0.0, 'inventory': 2286, 'average_cost': 99.98899647887325, 'gross_realized_pnl': 0.0, 'unrealized_pnl': 0.0, 'total_fees': 0.0, 'realized_pnl': 0.0, 'equity': 228574.84595070424, 'total_pnl': 0.0}",120.0,120.0,0.0,120.0,True,0,0.0,[],diagnostic,9,-2.905178203005205
