agent,label,seed,shortfall_bps,effective_bps,fill_frac,duration,children,vwap,arrival,scenario
twap,TWAP,1050,19.74741262936893,19.74741262936893,1.0,57.5,20,99.807516,100.005,thin
vwap,VWAP,1050,13.504874756262044,13.504874756262044,1.0,57.5,20,99.8699445,100.005,thin
ac,Almgren-Chriss,1051,25.046393041042965,25.046393041042965,1.0,57.5,20,99.76449850000002,100.015,thin
heuristic,Heuristic,1051,16.921737240150236,18.69445179496277,0.91615,60.0,120,99.84575724499264,100.015,thin
pov,POV,1051,26.194478722132065,34.54389238733504,0.82595,60.0,113,99.7530159210606,100.015,thin
random,Random,1051,13.349685259693135,16.6631693091334,0.8236,60.0,87,99.88148312287518,100.015,thin
twap,TWAP,1051,13.20761885717156,13.20761885717156,1.0,57.5,20,99.882904,100.015,thin
vwap,VWAP,1051,15.24241363795359,15.24241363795359,1.0,57.5,20,99.862553,100.015,thin
ac,Almgren-Chriss,1052,37.376018393562575,37.376018393562575,1.0,57.5,20,99.661109,100.035,thin
heuristic,Heuristic,1052,12.785400283270947,14.057732581985038,0.90125,60.0,120,99.9071012482663,100.035,thin
pov,POV,1052,20.80380658518075,27.853814394535544,0.8144,60.0,118,99.82688912082514,100.035,thin
random,Random,1052,14.255657635816297,16.62762499665483,0.87465,60.0,97,99.89239352884012,100.035,thin
twap,TWAP,1052,24.309541660418716,24.309541660418716,1.0,57.5,20,99.7918195,100.035,thin
vwap,VWAP,1052,13.532063777677669,13.532063777677669,1.0,57.5,20,99.899632,100.035,thin
ac,Almgren-Chriss,1053,31.27471373568768,31.27471373568768,1.0,57.5,20,99.6822685,99.995,thin
heuristic,Heuristic,1053,9.41125574143733,10.65318265913295,0.9068,60.0,120,99.9008921482135,99.995,thin
pov,POV,1053,30.07967767706967,36.34569935247863,0.85035,60.0,116,99.69421826306814,99.995,thin
random,Random,1053,15.536828123457802,15.860893044652109,0.975,60.0,102,99.83963948717948,99.995,thin
twap,TWAP,1053,16.203410170509056,16.203410170509056,1.0,57.5,20,99.832974,99.995,thin
vwap,VWAP,1053,24.198409920496545,24.198409920496545,1.0,57.5,20,99.753028,99.995,thin
ac,Almgren-Chriss,1054,35.99119911991238,35.99119911991238,1.0,57.5,20,99.630124,99.99,thin
heuristic,Heuristic,1054,10.52187392216578,12.720523176757,0.8981,60.0,120,99.88479178265229,99.99,thin
pov,POV,1054,20.4833477435295,40.00676969105417,0.75265,60.0,114,99.78518700591243,99.99,thin
random,Random,1054,15.371842922111064,22.116324893110107,0.7163,60.0,89,99.8362969426218,99.99,thin
twap,TWAP,1054,26.216671667167216,26.216671667167216,1.0,57.5,20,99.7278595,99.99,thin
vwap,VWAP,1054,13.066556655665217,13.066556655665217,1.0,57.5,20,99.8593475,99.99,thin
ac,Almgren-Chriss,1055,20.196531214075808,20.196531214075808,1.0,57.5,20,99.832964,100.035,thin
heuristic,Heuristic,1055,12.664098095749932,14.915594875126644,0.8942,60.0,120,99.90831469469916,100.035,thin
pov,POV,1055,17.92033542140478,27.950013454886587,0.78925,60.0,117,99.85573392461198,100.035,thin
random,Random,1055,28.432708413958053,28.446743639726733,0.9993,60.0,95,99.75057340138098,100.035,thin
twap,TWAP,1055,22.67251461988288,22.67251461988288,1.0,57.5,20,99.8081955,100.035,thin
vwap,VWAP,1055,20.737591842854133,20.737591842854133,1.0,57.5,20,99.8275515,100.035,thin
ac,Almgren-Chriss,1056,49.57708656298391,49.57708656298391,1.0,57.5,20,99.4893035,99.985,thin
heuristic,Heuristic,1056,19.84708983296089,21.600424081207464,0.9045,60.0,120,99.78655887230514,99.985,thin
pov,POV,1056,17.620691310634196,26.77856161182908,0.8505,60.0,116,99.80881951793064,99.985,thin
random,Random,1056,23.662249337400564,23.662249337400564,1.0,50.0,83,99.748413,99.985,thin
twap,TWAP,1056,13.718607791167864,13.718607791167864,1.0,57.5,20,99.8478345,99.985,thin
vwap,VWAP,1056,9.703805570835195,9.703805570835195,1.0,57.5,20,99.8879765,99.985,thin
ac,Almgren-Chriss,1057,38.70883544177131,38.70883544177131,1.0,57.5,20,99.607931,99.995,thin
heuristic,Heuristic,1057,22.07382145919127,24.11045422900387,0.90865,60.0,120,99.77427282231882,99.995,thin
pov,POV,1057,13.296409501325542,20.364957680060268,0.752,60.0,115,99.8620425531915,99.995,thin
random,Random,1057,16.36721836091884,16.36721836091884,1.0,53.5,92,99.831336,99.995,thin
twap,TWAP,1057,15.307065353267854,15.307065353267854,1.0,57.5,20,99.841937,99.995,thin
vwap,VWAP,1057,18.20951047552371,18.20951047552371,1.0,57.5,20,99.812914,99.995,thin
ac,Almgren-Chriss,1058,50.34928492849296,50.34928492849296,1.0,57.5,20,99.4865575,99.99,thin
heuristic,Heuristic,1058,17.995468342253805,20.10735330063452,0.9082,60.0,120,99.8100633120458,99.99,thin
pov,POV,1058,34.00818296494885,46.15032634485049,0.8469,60.0,114,99.64995217853348,99.99,thin
random,Random,1058,22.476597659766387,22.476597659766387,1.0,55.5,90,99.7652565,99.99,thin
twap,TWAP,1058,9.271327132712695,9.271327132712695,1.0,57.5,20,99.897296,99.99,thin
vwap,VWAP,1058,26.292129212922063,26.292129212922063,1.0,57.5,20,99.727105,99.99,thin
ac,Almgren-Chriss,1059,34.30478476076256,34.30478476076256,1.0,57.5,20,99.661935,100.005,thin
heuristic,Heuristic,1059,17.82206737889673,19.56508557462404,0.90925,60.0,120,99.82677041517736,100.005,thin
pov,POV,1059,40.13750980891451,57.790859007774166,0.79865,60.0,114,99.60360483315596,100.005,thin
random,Random,1059,26.677566121694703,26.677566121694703,1.0,56.0,93,99.738211,100.005,thin
twap,TWAP,1059,16.420178991050726,16.420178991050726,1.0,57.5,20,99.84079,100.005,thin
vwap,VWAP,1059,13.328633568321004,13.328633568321004,1.0,57.5,20,99.871707,100.005,thin
ac,Almgren-Chriss,1060,17.05079746012642,17.05079746012642,1.0,57.5,20,99.8344835,100.005,thin
heuristic,Heuristic,1060,17.738735704724178,19.70703490827552,0.901,60.0,120,99.82760377358493,100.005,thin
pov,POV,1060,20.242507915064017,28.050123988646824,0.7909,60.0,115,99.8025647995954,100.005,thin
random,Random,1060,12.468976551172798,12.468976551172798,1.0,56.5,86,99.880304,100.005,thin
twap,TWAP,1060,12.11329433528352,12.11329433528352,1.0,57.5,20,99.883861,100.005,thin
vwap,VWAP,1060,19.70966451677506,19.70966451677506,1.0,57.5,20,99.8078935,100.005,thin
ac,Almgren-Chriss,1061,34.13009349532444,34.13009349532444,1.0,57.5,20,99.663682,100.005,thin
heuristic,Heuristic,1061,15.61092565111568,17.05121459137486,0.9149,60.0,120,99.84888293802602,100.005,thin
pov,POV,1061,28.796382010087747,40.27240458964639,0.84245,60.0,116,99.71702178170813,100.005,thin
random,Random,1061,24.59384073049956,24.93660316984358,0.9798,60.0,93,99.75904929577464,100.005,thin
twap,TWAP,1061,16.644167791610858,16.644167791610858,1.0,57.5,20,99.83855,100.005,thin
vwap,VWAP,1061,18.57302134893252,18.57302134893252,1.0,57.5,20,99.8192605,100.005,thin
ac,Almgren-Chriss,1062,23.95900000000074,23.95900000000074,1.0,57.5,20,99.76041,100.0,thin
heuristic,Heuristic,1062,10.969213102203868,12.34946336876601,0.91435,60.0,120,99.89030786897796,100.0,thin
pov,POV,1062,16.76736441484354,27.93742456896689,0.7357,60.0,114,99.83232635585156,100.0,thin
random,Random,1062,17.815003178639017,18.86202530922856,0.9438,60.0,97,99.8218499682136,100.0,thin
twap,TWAP,1062,16.11134999999922,16.11134999999922,1.0,57.5,20,99.83888650000002,100.0,thin
vwap,VWAP,1062,11.810949999999137,11.810949999999137,1.0,57.5,20,99.8818905,100.0,thin
ac,Almgren-Chriss,1063,12.129417645587756,12.129417645587756,1.0,57.5,20,99.9036755,100.025,thin
heuristic,Heuristic,1063,15.42543712798448,17.26725080333063,0.90515,60.0,120,99.87070706512732,100.025,thin
pov,POV,1063,22.89542891870791,39.24462918087008,0.7547,60.0,117,99.79598847224062,100.025,thin
random,Random,1063,26.78900274931325,26.78900274931325,1.0,54.5,80,99.757043,100.025,thin
twap,TWAP,1063,17.995751062233584,17.995751062233584,1.0,57.5,20,99.8449975,100.025,thin
vwap,VWAP,1063,13.428892776805638,13.428892776805638,1.0,57.5,20,99.8906775,100.025,thin
ac,Almgren-Chriss,1064,29.20924184837,29.20924184837,1.0,57.5,20,99.687966,99.98,thin
heuristic,Heuristic,1064,18.42317994639628,20.632376200010288,0.8956,60.0,120,99.79580504689594,99.98,thin
pov,POV,1064,33.4433735716437,42.563470569571976,0.83195,60.0,115,99.64563315103072,99.98,thin
random,Random,1064,20.81006201240186,20.81006201240186,1.0,55.0,95,99.771941,99.98,thin
twap,TWAP,1064,14.794908981797084,14.794908981797084,1.0,57.5,20,99.8320805,99.98,thin
vwap,VWAP,1064,11.399429885977888,11.399429885977888,1.0,57.5,20,99.8660285,99.98,thin
ac,Almgren-Chriss,1065,50.169050000000425,50.169050000000425,1.0,57.5,20,99.4983095,100.0,thin
heuristic,Heuristic,1065,19.292598303778504,21.52109076393208,0.9079,60.0,120,99.80707401696222,100.0,thin
pov,POV,1065,17.816828849456215,22.99005135135121,0.78615,60.0,111,99.82183171150544,100.0,thin
random,Random,1065,18.61654647663454,21.70685206841699,0.88055,60.0,105,99.81383453523364,100.0,thin
twap,TWAP,1065,13.687250000000857,13.687250000000857,1.0,57.5,20,99.8631275,100.0,thin
vwap,VWAP,1065,24.10254999999961,24.10254999999961,1.0,57.5,20,99.7589745,100.0,thin
ac,Almgren-Chriss,1066,28.401060159024293,28.401060159024293,1.0,57.5,20,99.701032,99.985,thin
heuristic,Heuristic,1066,15.572997746917563,17.5389951774128,0.9036,60.0,120,99.82929338202744,99.985,thin
pov,POV,1066,21.85252306015185,29.913983169795067,0.83795,60.0,116,99.76650754818309,99.985,thin
random,Random,1066,14.714546116660957,16.903555533331154,0.84205,60.0,98,99.83787661065256,99.985,thin
twap,TWAP,1066,14.983247487122837,14.983247487122837,1.0,57.5,20,99.83519,99.985,thin
vwap,VWAP,1066,16.166624993748318,16.166624993748318,1.0,57.5,20,99.823358,99.985,thin
ac,Almgren-Chriss,1067,68.02620131006616,68.02620131006616,1.0,57.5,20,99.314772,99.995,thin
heuristic,Heuristic,1067,16.533951488101334,18.205284935778483,0.8951,60.0,120,99.82966875209472,99.995,thin
pov,POV,1067,25.59755278501915,36.10317171030943,0.8076,60.0,112,99.7390372709262,99.995,thin
random,Random,1067,20.708885444272905,20.708885444272905,1.0,57.0,96,99.7879215,99.995,thin
twap,TWAP,1067,13.257862893144669,13.257862893144669,1.0,57.5,20,99.862428,99.995,thin
vwap,VWAP,1067,9.213710685534975,9.213710685534975,1.0,57.5,20,99.9028675,99.995,thin
ac,Almgren-Chriss,1068,30.32358235823619,30.32358235823619,1.0,57.5,20,99.6867945,99.99,thin
heuristic,Heuristic,1068,13.236135143448069,15.195316548806035,0.902,60.0,120,99.85765188470066,99.99,thin
pov,POV,1068,21.51867766567264,35.26588135003914,0.7927,60.0,117,99.77483474202094,99.99,thin
random,Random,1068,20.911941194119414,20.911941194119414,1.0,57.5,98,99.7809015,99.99,thin
twap,TWAP,1068,20.73537353735361,20.73537353735361,1.0,57.5,20,99.782667,99.99,thin
vwap,VWAP,1068,5.883888388838392,5.883888388838392,1.0,57.5,20,99.931167,99.99,thin
ac,Almgren-Chriss,1069,32.68091595420183,32.68091595420183,1.0,57.5,20,99.6781745,100.005,thin
heuristic,Heuristic,1069,20.196605255705425,21.927322864626348,0.9015,60.0,120,99.80302384914032,100.005,thin
pov,POV,1069,22.67378575570528,34.23494544633311,0.76035,60.0,114,99.77825080555009,100.005,thin
random,Random,1069,17.66766661666949,17.66766661666949,1.0,52.0,91,99.8283145,100.005,thin
twap,TWAP,1069,10.41727913604246,10.41727913604246,1.0,57.5,20,99.900822,100.005,thin
vwap,VWAP,1069,11.337933103344673,11.337933103344673,1.0,57.5,20,99.891615,100.005,thin
ac,Almgren-Chriss,1070,36.519372094185655,36.519372094185655,1.0,57.5,20,99.6497515,100.015,thin
heuristic,Heuristic,1070,18.42346961381949,20.009660168622315,0.9042,60.0,120,99.8307376686574,100.015,thin
pov,POV,1070,31.288138444174702,41.34881388586897,0.8691,60.0,115,99.7020716833506,100.015,thin
random,Random,1070,16.86815673573027,17.668349747538148,0.9593,60.0,102,99.8462931304076,100.015,thin
twap,TWAP,1070,15.726940958857046,15.726940958857046,1.0,57.5,20,99.857707,100.015,thin
vwap,VWAP,1070,19.074438834175705,19.074438834175705,1.0,57.5,20,99.824227,100.015,thin
ac,Almgren-Chriss,1071,30.120993950301976,30.120993950301976,1.0,57.5,20,99.703775,100.005,thin
heuristic,Heuristic,1071,24.462186862804792,26.3078846057694,0.91555,60.0,120,99.76036590027852,100.005,thin
pov,POV,1071,26.68064486394976,30.252701407483567,0.90505,60.0,115,99.73818021103808,100.005,thin
random,Random,1071,18.360877248966453,20.23298835058103,0.9135,60.0,97,99.82138204707172,100.005,thin
twap,TWAP,1071,8.76196190190452,8.76196190190452,1.0,57.5,20,99.917376,100.005,thin
vwap,VWAP,1071,13.954452277385908,13.954452277385908,1.0,57.5,20,99.8654485,100.005,thin
ac,Almgren-Chriss,1072,37.83148314831465,37.83148314831465,1.0,57.5,20,99.611723,99.99,thin
heuristic,Heuristic,1072,14.717638960725774,16.14946941074045,0.89595,60.0,120,99.8428383280317,99.99,thin
pov,POV,1072,21.69044613164746,25.44530050019896,0.8445,60.0,114,99.77311722912964,99.99,thin
random,Random,1072,18.36685094150888,18.37388738873882,0.99955,60.0,99,99.80634985743586,99.99,thin
twap,TWAP,1072,23.72237223722307,23.72237223722307,1.0,57.5,20,99.7528,99.99,thin
vwap,VWAP,1072,13.57440744074495,13.57440744074495,1.0,57.5,20,99.8542695,99.99,thin
ac,Almgren-Chriss,1073,31.32900064990174,31.32900064990174,1.0,57.5,20,99.701663,100.015,thin
heuristic,Heuristic,1073,18.181583917225677,19.69309603559513,0.9153,60.0,120,99.83315688845188,100.015,thin
pov,POV,1073,40.021301069449066,50.868434264773775,0.83595,60.0,116,99.61472695735392,100.015,thin
random,Random,1073,18.41993700944775,18.41993700944775,1.0,59.0,96,99.830773,100.015,thin
twap,TWAP,1073,12.672049192621438,12.672049192621438,1.0,57.5,20,99.8882605,100.015,thin
vwap,VWAP,1073,13.504374343848635,13.504374343848635,1.0,57.5,20,99.879936,100.015,thin
ac,Almgren-Chriss,1074,34.877699999999095,34.877699999999095,1.0,57.5,20,99.65122300000002,100.0,thin
heuristic,Heuristic,1074,11.803320420585807,13.53617808315721,0.9035,60.0,120,99.88196679579414,100.0,thin
pov,POV,1074,49.8653373707366,61.76186664465058,0.87515,60.0,114,99.50134662629264,100.0,thin
random,Random,1074,15.478286384975943,17.658240478300286,0.852,60.0,98,99.84521713615024,100.0,thin
twap,TWAP,1074,20.51245000000017,20.51245000000017,1.0,57.5,20,99.7948755,100.0,thin
vwap,VWAP,1074,17.60950000000048,17.60950000000048,1.0,57.5,20,99.823905,100.0,thin
ac,Almgren-Chriss,1075,33.70070510576553,33.70070510576553,1.0,57.5,20,99.6480435,99.985,thin
heuristic,Heuristic,1075,16.208174432238582,18.312839616403267,0.9089,60.0,120,99.82294256793926,99.985,thin
pov,POV,1075,22.611690170657265,27.55600651831564,0.8592,60.0,116,99.75891701582869,99.985,thin
random,Random,1075,15.829888310126542,20.904262226890097,0.75035,60.0,95,99.8267248617312,99.985,thin
twap,TWAP,1075,4.503775566334854,4.503775566334854,1.0,57.5,20,99.939969,99.985,thin
vwap,VWAP,1075,19.35993210226562,19.50052507876241,0.996,60.0,20,99.7914297188755,99.985,thin
ac,Almgren-Chriss,1076,36.31140657802641,36.31140657802641,1.0,57.5,20,99.666777,100.03,thin
heuristic,Heuristic,1076,17.38081905605966,19.3187226657488,0.89785,60.0,120,99.85613966698224,100.03,thin
pov,POV,1076,23.897759222830256,33.84091451953769,0.85725,60.0,117,99.79095071449404,100.03,thin
random,Random,1076,21.62933092785273,23.755152658895515,0.8942,60.0,93,99.8136418027287,100.03,thin
twap,TWAP,1076,15.962411276616152,15.962411276616152,1.0,57.5,20,99.870328,100.03,thin
vwap,VWAP,1076,8.513895831249794,8.513895831249794,1.0,57.5,20,99.9448355,100.03,thin
ac,Almgren-Chriss,1077,13.46357317865938,13.46357317865938,1.0,57.5,20,99.860371,99.995,thin
heuristic,Heuristic,1077,14.124711504221429,15.625324693626151,0.91105,60.0,120,99.85375994731352,99.995,thin
pov,POV,1077,23.50806323886525,36.40106171975386,0.79125,60.0,115,99.75993112164296,99.995,thin
random,Random,1077,19.99874993749733,19.99874993749733,1.0,58.0,88,99.7950225,99.995,thin
twap,TWAP,1077,11.695434771738448,11.695434771738448,1.0,57.5,20,99.8780515,99.995,thin
vwap,VWAP,1077,5.9980999049944375,5.9980999049944375,1.0,57.5,20,99.935022,99.995,thin
ac,Almgren-Chriss,1078,23.30238607373335,23.30238607373335,1.0,57.5,20,99.722081,99.955,thin
heuristic,Heuristic,1078,21.095705682959803,23.26729856304396,0.90445,60.0,120,99.74413787384596,99.955,thin
pov,POV,1078,30.516126417471067,40.913522759251634,0.85625,60.0,118,99.64997605839416,99.955,thin
random,Random,1078,23.178183156186535,24.919163623631345,0.92055,60.0,96,99.72332247026236,99.955,thin
twap,TWAP,1078,24.2748736931624,24.2748736931624,1.0,57.5,20,99.7123605,99.955,thin
vwap,VWAP,1078,18.46736031213994,18.46736031213994,1.0,57.5,20,99.7704095,99.955,thin
ac,Almgren-Chriss,1079,39.74898765185269,39.74898765185269,1.0,57.5,20,99.6174505,100.015,thin
heuristic,Heuristic,1079,11.827885853488452,13.136263943896868,0.90745,60.0,120,99.89670339963634,100.015,thin
pov,POV,1079,24.137408403806464,34.5628058253387,0.75995,60.0,115,99.77358970984932,100.015,thin
random,Random,1079,14.546867969804154,14.546867969804154,1.0,58.5,97,99.8695095,100.015,thin
twap,TWAP,1079,28.306703994399975,28.306703994399975,1.0,57.5,20,99.7318905,100.015,thin
vwap,VWAP,1079,21.9185122231666,21.9185122231666,1.0,57.5,20,99.795782,100.015,thin
ac,Almgren-Chriss,1080,55.267463373168376,55.267463373168376,1.0,57.5,20,99.442353,99.995,thin
heuristic,Heuristic,1080,17.1808831974236,18.84464223211105,0.91085,60.0,120,99.82319975846735,99.995,thin
pov,POV,1080,18.77806063352426,22.3559007443463,0.9061,60.0,116,99.80722878269508,99.995,thin
random,Random,1080,21.535176758838706,21.535176758838706,1.0,53.0,88,99.779659,99.995,thin
twap,TWAP,1080,10.67868393419644,10.67868393419644,1.0,57.5,20,99.8882185,99.995,thin
vwap,VWAP,1080,11.372418620930588,11.372418620930588,1.0,57.5,20,99.8812815,99.995,thin
ac,Almgren-Chriss,1081,33.296085195739934,33.296085195739934,1.0,57.5,20,99.6720225,100.005,thin
heuristic,Heuristic,1081,13.278558282067422,14.992364921436138,0.9077,60.0,120,99.8722077779002,100.005,thin
pov,POV,1081,38.69998099210645,66.79311589976045,0.74635,60.0,115,99.61798084008844,100.005,thin
random,Random,1081,20.389024739041837,21.136693165341605,0.96175,60.0,98,99.80109955809722,100.005,thin
twap,TWAP,1081,18.1546422678861,18.1546422678861,1.0,57.5,20,99.8234445,100.005,thin
vwap,VWAP,1081,19.82415879206097,19.82415879206097,1.0,57.5,20,99.8067485,100.005,thin
ac,Almgren-Chriss,1082,25.64111794410343,25.64111794410343,1.0,57.5,20,99.748576,100.005,thin
heuristic,Heuristic,1082,22.208615421422444,24.283674238244654,0.89915,60.0,120,99.78290274147808,100.005,thin
pov,POV,1082,21.69374182561536,26.774258915920512,0.88335,60.0,114,99.78805173487294,100.005,thin
random,Random,1082,17.817159142042755,17.817159142042755,1.0,59.5,101,99.8268195,100.005,thin
twap,TWAP,1082,13.632818359081956,13.632818359081956,1.0,57.5,20,99.868665,100.005,thin
vwap,VWAP,1082,28.99615019249098,28.99615019249098,1.0,57.5,20,99.715024,100.005,thin
ac,Almgren-Chriss,1083,63.13231984797694,63.13231984797694,1.0,57.5,20,99.3537715,99.985,thin
heuristic,Heuristic,1083,16.2455769117743,18.42548080453052,0.9038,60.0,120,99.82256859924765,99.985,thin
pov,POV,1083,17.846551874180662,23.0078664471433,0.86325,60.0,116,99.806561251086,99.985,thin
random,Random,1083,15.41391823156553,15.888683302495492,0.9831,60.0,89,99.8308839385617,99.985,thin
twap,TWAP,1083,16.18692803920527,16.18692803920527,1.0,57.5,20,99.823155,99.985,thin
vwap,VWAP,1083,24.37624679846473,24.512776916536787,0.996,60.0,20,99.74127409638557,99.985,thin
ac,Almgren-Chriss,1084,9.195920611908027,9.195920611908027,1.0,57.5,20,99.923027,100.015,thin
heuristic,Heuristic,1084,18.731242203307573,20.305954106883256,0.91155,60.0,120,99.82765948110362,100.015,thin
pov,POV,1084,22.369264256309915,27.11150139559628,0.89535,60.0,117,99.79127380354052,100.015,thin
random,Random,1084,21.59582911236332,24.38447524538021,0.85345,60.0,90,99.79900931513272,100.015,thin
